stage,split,target,source,session_or_direction_index,heldout_class,semantic_permutation,start_index,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,near_optimal,stopping_criterion,actual_total_starts
A,F,9,3,0,feet,-1,3,1,1.0000000000000078,0.7831375442906232,3.31954536804747e-08,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.16 seconds.",4
A,A,9,3,0,feet,-1,0,-1,-1.0000000000000024,1.0799050264667307,2.3053574507062224e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.10 seconds.",4
A,A,9,3,0,feet,-1,1,1,1.0000000000000229,1.081439333929512,2.251456318888943e-09,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A,A,9,3,0,feet,-1,2,-1,-1.0000000000000049,1.0359304776704699,4.061410868543313e-07,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.15 seconds.",4
A,A,9,3,0,feet,-1,3,1,1.0000000000000142,1.0694282654909006,1.190935876872459e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.09 seconds.",4
A,B,9,3,0,feet,-1,0,-1,-1.0000000000000067,1.0559580857248916,6.139892450855177e-07,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.15 seconds.",4
A,B,9,3,0,feet,-1,1,1,1.0000000000000104,1.0630183413609027,6.510528134517497e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.08 seconds.",4
A,B,9,3,0,feet,-1,2,1,0.9999999999999983,1.0399459590935196,1.503959111286363e-07,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.10 seconds.",4
A,B,9,3,0,feet,-1,3,-1,-1.0000000000000024,1.0729627351148785,2.454407109359854e-06,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.13 seconds.",4
A,F,9,3,0,tongue,-1,0,1,0.9999999999999982,0.7989932603275076,7.047136643245946e-07,33,True,True,"Terminated - min grad norm reached after 33 iterations, 0.27 seconds.",4
A,F,9,3,0,tongue,-1,1,-1,-0.9999999999999996,0.8040279333830527,3.780244341889391e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.11 seconds.",4
A,F,9,3,0,tongue,-1,2,1,1.0000000000000024,0.8003350596788025,2.2245645098912783e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.09 seconds.",4
A,F,9,3,0,tongue,-1,3,-1,-0.9999999999999946,0.8002078704843352,1.1615389601085715e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.15 seconds.",4
A,A,9,3,0,tongue,-1,0,1,1.0000000000000047,1.1691044700266748,7.37880164201377e-06,33,True,True,"Terminated - min grad norm reached after 33 iterations, 0.19 seconds.",4
A,A,9,3,0,tongue,-1,1,-1,-1.000000000000008,1.1804726536979333,2.917985317848588e-08,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.14 seconds.",4
A,A,9,3,0,tongue,-1,2,-1,-0.9999999999999991,1.1802592061042976,2.782187649316305e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.12 seconds.",4
A,A,9,3,0,tongue,-1,3,1,0.9999999999999907,1.1787095849149787,8.456803058748094e-07,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.12 seconds.",4
A,B,9,3,0,tongue,-1,0,1,1.0000000000000058,0.8564867942888175,1.4024258017594745e-06,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.16 seconds.",4
A,B,9,3,0,tongue,-1,1,-1,-1.0000000000000029,0.8697839810604995,1.200163177981043e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A,B,9,3,0,tongue,-1,2,-1,-1.0000000000000075,0.8392810813613757,6.239885349042431e-07,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.10 seconds.",4
A,B,9,3,0,tongue,-1,3,1,0.9999999999999952,0.8394830316082542,9.440430394760285e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.07 seconds.",4
A,F,9,3,1,left_hand,-1,0,-1,-1.0000000000000073,2.0289985261028467,5.20868356567548e-08,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.14 seconds.",4
A,F,9,3,1,left_hand,-1,1,1,1.0000000000000053,2.0246760475672536,4.692978447672904e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.11 seconds.",4
A,F,9,3,1,left_hand,-1,2,-1,-1.0000000000000007,2.0050103699282835,1.5520683041306302e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.13 seconds.",4
A,F,9,3,1,left_hand,-1,3,1,0.9999999999999991,2.0031731369616432,5.683302255406552e-06,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.12 seconds.",4
A,A,9,3,1,left_hand,-1,0,-1,-0.999999999999996,2.059336637561575,8.888357893168968e-08,35,True,True,"Terminated - min grad norm reached after 35 iterations, 0.19 seconds.",4
A,A,9,3,1,left_hand,-1,1,1,1.0000000000000013,2.0859167473439273,8.225037708407702e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.06 seconds.",4
A,A,9,3,1,left_hand,-1,2,-1,-1.0000000000000087,2.069670046155592,3.140197244503055e-07,13,True,False,"Terminated - min grad norm reached after 13 iterations, 0.07 seconds.",4
A,A,9,3,1,left_hand,-1,3,1,1.0000000000000098,2.0635119023162596,1.8240263796975114e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.09 seconds.",4
A,B,9,3,1,left_hand,-1,0,1,1.0000000000000104,2.046848415372322,4.0900695393408915e-08,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,B,9,3,1,left_hand,-1,1,-1,-0.9999999999999966,2.0483167403585085,7.915173745074209e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.08 seconds.",4
A,B,9,3,1,left_hand,-1,2,1,0.9999999999999992,2.0751494277083156,5.811066249417224e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A,B,9,3,1,left_hand,-1,3,-1,-1.0000000000000064,2.053413301172214,5.4073040113116085e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A,F,9,3,1,right_hand,-1,0,-1,-0.9999999999999993,3.385521094376071,6.233547440831626e-08,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.13 seconds.",4
A,F,9,3,1,right_hand,-1,1,1,0.9999999999999976,3.350460795370571,3.7812190515636632e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A,F,9,3,1,right_hand,-1,2,-1,-0.9999999999999976,3.3468702189170005,5.539383203999999e-08,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.10 seconds.",4
A,F,9,3,1,right_hand,-1,3,1,1.0000000000000158,3.348405815238497,2.0975557555663758e-08,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.12 seconds.",4
A,A,9,3,1,right_hand,-1,0,-1,-1.00000000000001,3.3776930011221427,6.659236887390292e-09,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A,A,9,3,1,right_hand,-1,1,1,0.999999999999999,3.3792581760435016,8.029954802289826e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.16 seconds.",4
A,A,9,3,1,right_hand,-1,2,-1,-0.9999999999999993,3.3727261400282322,5.895377545514838e-06,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.12 seconds.",4
A,A,9,3,1,right_hand,-1,3,1,0.9999999999999919,3.3875177729416115,5.277190155026773e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.10 seconds.",4
A,B,9,3,1,right_hand,-1,0,1,0.9999999999999969,3.518921718007319,1.395239621004683e-06,28,True,True,"Terminated - min grad norm reached after 28 iterations, 0.19 seconds.",4
A,B,9,3,1,right_hand,-1,1,-1,-0.9999999999999942,3.5198516917508655,1.2372644401334267e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.09 seconds.",4
A,B,9,3,1,right_hand,-1,2,1,1.0000000000000036,3.5207778645437315,1.8849436196137794e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.14 seconds.",4
A,B,9,3,1,right_hand,-1,3,-1,-1.0000000000000024,3.575333183566829,7.709111851508884e-08,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.13 seconds.",4
A,F,9,3,1,feet,-1,0,1,1.000000000000002,3.7829015499343996,1.6925257257589918e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.18 seconds.",4
A,F,9,3,1,feet,-1,1,-1,-1.000000000000002,3.7747111757569374,2.1831369555655535e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A,F,9,3,1,feet,-1,2,-1,-1.0000000000000009,3.7716499271249795,7.304888603297083e-07,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.14 seconds.",4
A,F,9,3,1,feet,-1,3,1,1.0000000000000013,3.7655662716681775,6.528482339401932e-08,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.13 seconds.",4
A,A,9,3,1,feet,-1,0,-1,-1.000000000000004,3.7944959627631354,6.992080764120652e-07,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A,A,9,3,1,feet,-1,1,1,1.0000000000000013,3.865197846628164,1.0400231775933317e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A,A,9,3,1,feet,-1,2,-1,-0.9999999999999918,3.807027145611807,2.0459619282699485e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A,A,9,3,1,feet,-1,3,1,1.0000000000000093,3.802668027588475,1.6810452171947908e-08,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.08 seconds.",4
A,B,9,3,1,feet,-1,0,1,1.0000000000000135,3.9324743951831764,4.714592064702833e-09,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A,B,9,3,1,feet,-1,1,-1,-0.9999999999999998,3.9573238834388644,1.9635882752685296e-07,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.12 seconds.",4
A,B,9,3,1,feet,-1,2,-1,-1.0000000000000113,3.923016396545373,1.5811283654932515e-08,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A,B,9,3,1,feet,-1,3,1,0.9999999999999976,3.9081512416254114,8.385728973664535e-06,36,True,True,"Terminated - min grad norm reached after 36 iterations, 0.16 seconds.",4
A,F,9,3,1,tongue,-1,0,-1,-0.9999999999999999,3.0862115134480925,2.528949329227558e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.16 seconds.",4
A,F,9,3,1,tongue,-1,1,1,1.0000000000000064,3.0858146848133883,8.688352353498379e-07,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A,F,9,3,1,tongue,-1,2,1,1.0000000000000027,3.1278130106436404,2.9466234436896334e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.16 seconds.",4
A,F,9,3,1,tongue,-1,3,-1,-1.0000000000000044,3.1237921524206973,2.826581349351717e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,A,9,3,1,tongue,-1,0,-1,-1.0000000000000135,3.2494739232462315,6.327734031625179e-08,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.11 seconds.",4
A,A,9,3,1,tongue,-1,1,1,1.0000000000000044,3.2684824285665988,9.098987844448108e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.10 seconds.",4
A,A,9,3,1,tongue,-1,2,-1,-1.0000000000000089,3.258120137321871,1.1917970455905543e-07,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.19 seconds.",4
A,A,9,3,1,tongue,-1,3,1,1.0000000000000016,3.260951949039634,1.4926089589147852e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.13 seconds.",4
A,B,9,3,1,tongue,-1,0,1,0.9999999999999973,3.222855434840359,1.1355645292419617e-06,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A,B,9,3,1,tongue,-1,1,-1,-1.000000000000009,3.225828963019879,3.7205399000471664e-08,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.11 seconds.",4
A,B,9,3,1,tongue,-1,2,1,0.9999999999999953,3.2453074198283853,7.877033026623946e-08,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.15 seconds.",4
A,B,9,3,1,tongue,-1,3,-1,-0.9999999999999983,3.247444389216531,2.6922678429496184e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.14 seconds.",4
A,F,9,4,0,left_hand,-1,0,1,0.9999999999999946,1.5469903901542499,7.483479093358974e-06,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.15 seconds.",4
A,F,9,4,0,left_hand,-1,1,-1,-1.0000000000000053,1.5427832016506948,3.1495922734555854e-07,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.09 seconds.",4
A,F,9,4,0,left_hand,-1,2,1,0.9999999999999925,1.548680312817533,4.774735620390777e-06,36,True,False,"Terminated - min grad norm reached after 36 iterations, 0.12 seconds.",4
A,F,9,4,0,left_hand,-1,3,-1,-1.0000000000000047,1.545979020617673,1.7402108548822848e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.06 seconds.",4
A,A,9,4,0,left_hand,-1,0,1,0.9999999999999962,1.9595349059248628,1.8020263020356004e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.08 seconds.",4
A,A,9,4,0,left_hand,-1,1,-1,-1.0000000000000024,1.9599274152108939,6.8947347150208345e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.09 seconds.",4
A,A,9,4,0,left_hand,-1,2,1,0.9999999999999994,1.9200749511391455,3.4595137016104107e-07,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.10 seconds.",4
A,A,9,4,0,left_hand,-1,3,-1,-0.9999999999999889,1.9271562167271608,1.6626513646693984e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.09 seconds.",4
A,B,9,4,0,left_hand,-1,0,-1,-0.9999999999999986,1.368809870284373,2.263706398803706e-07,30,True,True,"Terminated - min grad norm reached after 30 iterations, 0.15 seconds.",4
A,B,9,4,0,left_hand,-1,1,1,1.0000000000000044,1.3728851750771227,1.062569042368526e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.09 seconds.",4
A,B,9,4,0,left_hand,-1,2,1,0.9999999999999983,1.387907413493442,5.318164550848406e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.10 seconds.",4
A,B,9,4,0,left_hand,-1,3,-1,-0.9999999999999976,1.3795428608305023,3.391772676756955e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.11 seconds.",4
A,F,9,4,0,right_hand,-1,0,1,0.999999999999997,1.7418111667127074,9.633708760332081e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A,F,9,4,0,right_hand,-1,1,-1,-0.9999999999999966,1.7454991428087552,5.585710084302271e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.09 seconds.",4
A,F,9,4,0,right_hand,-1,2,1,1.0000000000000109,1.7445133617756459,5.657624103871968e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A,F,9,4,0,right_hand,-1,3,-1,-0.9999999999999972,1.7392045790433288,6.955156832690425e-06,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.10 seconds.",4
A,A,9,4,0,right_hand,-1,0,1,1.0000000000000073,1.9694916234961033,8.050007500546251e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.08 seconds.",4
A,A,9,4,0,right_hand,-1,1,-1,-1.0000000000000095,1.9518148540067437,4.115104037895027e-06,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.07 seconds.",4
A,A,9,4,0,right_hand,-1,2,-1,-1.0000000000000004,1.9752992509929213,6.769581917410458e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.07 seconds.",4
A,A,9,4,0,right_hand,-1,3,1,1.000000000000003,1.969772507574163,1.3248475760908377e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.14 seconds.",4
A,B,9,4,0,right_hand,-1,0,-1,-1.0000000000000024,1.64716975678781,6.313512133589083e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.08 seconds.",4
A,B,9,4,0,right_hand,-1,1,1,1.0000000000000053,1.6354852467772034,3.899622150561877e-08,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.09 seconds.",4
A,B,9,4,0,right_hand,-1,2,1,1.0000000000000038,1.6538785265130438,8.98811882003334e-08,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.11 seconds.",4
A,B,9,4,0,right_hand,-1,3,-1,-1.0000000000000013,1.6541971732368246,6.0147680577684885e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.09 seconds.",4
A,F,9,4,0,feet,-1,0,1,1.0000000000000038,1.7878146708683047,8.7296054353896e-06,34,True,True,"Terminated - min grad norm reached after 34 iterations, 0.13 seconds.",4
A,F,9,4,0,feet,-1,1,-1,-0.9999999999999978,1.7882027481393148,2.463161152913192e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.09 seconds.",4
A,F,9,4,0,feet,-1,2,1,1.0000000000000013,1.7938457939660348,1.852432344334345e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.08 seconds.",4
A,F,9,4,0,feet,-1,3,-1,-0.9999999999999923,1.7921078355111437,4.0820749756999266e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.15 seconds.",4
A,A,9,4,0,feet,-1,0,-1,-0.9999999999999989,2.1684947189256993,2.6987337347874527e-07,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.10 seconds.",4
A,A,9,4,0,feet,-1,1,1,0.9999999999999943,2.187232680673574,1.2955307713476164e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.08 seconds.",4
A,A,9,4,0,feet,-1,2,1,0.9999999999999978,2.1794666813374963,4.716166671471176e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.10 seconds.",4
A,A,9,4,0,feet,-1,3,-1,-0.9999999999999961,2.1688977418037725,2.7796024432275983e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.09 seconds.",4
A,B,9,4,0,feet,-1,0,-1,-1.0000000000000029,1.6139304345786922,3.4001072880312995e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.07 seconds.",4
A,B,9,4,0,feet,-1,1,1,0.9999999999999984,1.6199626307091437,7.101062833031431e-06,33,True,False,"Terminated - min grad norm reached after 33 iterations, 0.11 seconds.",4
A,B,9,4,0,feet,-1,2,1,1.0000000000000047,1.616094998099801,4.031179185307412e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.15 seconds.",4
A,B,9,4,0,feet,-1,3,-1,-0.9999999999999968,1.6128831670510624,8.027658308183615e-06,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.08 seconds.",4
A,F,9,4,0,tongue,-1,0,-1,-1.0000000000000044,0.8033674069359051,5.7094289216936074e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.10 seconds.",4
