sample_index,subject,session,run,class_label,event_code,event_sample,trial_start_sample,trial_start_time_seconds,cue_sample,cue_time_seconds,annotation_duration_seconds,available_precue_samples_from_trial_start,available_postcue_samples_to_run_end,baseline_start_sample,baseline_stop_sample,post_start_sample,post_stop_sample,baseline_samples,post_samples,local_samples,sfreq,run_n_times,run_first_samp,trial_id,run_trial_id,trial_uid
4369,8,1test,1,feet,3,2253,2253,9.012,2753,11.012,4.0,500,93982,2503,2753,2753,3753,250,1000,200,250.0,96735,0,50,2,S08_1test_T050
4370,8,1test,1,right_hand,2,4171,4171,16.684,4671,18.684,4.0,500,92064,4421,4671,4671,5671,250,1000,200,250.0,96735,0,51,3,S08_1test_T051
4371,8,1test,1,left_hand,1,6123,6123,24.492,6623,26.492,4.0,500,90112,6373,6623,6623,7623,250,1000,200,250.0,96735,0,52,4,S08_1test_T052
4372,8,1test,1,left_hand,1,8131,8131,32.524,8631,34.524,4.0,500,88104,8381,8631,8631,9631,250,1000,200,250.0,96735,0,53,5,S08_1test_T053
4373,8,1test,1,right_hand,2,10242,10242,40.968,10742,42.968,4.0,500,85993,10492,10742,10742,11742,250,1000,200,250.0,96735,0,54,6,S08_1test_T054
4374,8,1test,1,feet,3,12159,12159,48.636,12659,50.636,4.0,500,84076,12409,12659,12659,13659,250,1000,200,250.0,96735,0,55,7,S08_1test_T055
4375,8,1test,1,tongue,4,14209,14209,56.836,14709,58.836,4.0,500,82026,14459,14709,14709,15709,250,1000,200,250.0,96735,0,56,8,S08_1test_T056
4376,8,1test,1,right_hand,2,16140,16140,64.56,16640,66.56,4.0,500,80095,16390,16640,16640,17640,250,1000,200,250.0,96735,0,57,9,S08_1test_T057
4377,8,1test,1,feet,3,18138,18138,72.552,18638,74.552,4.0,500,78097,18388,18638,18638,19638,250,1000,200,250.0,96735,0,58,10,S08_1test_T058
4378,8,1test,1,left_hand,1,20044,20044,80.176,20544,82.176,4.0,500,76191,20294,20544,20544,21544,250,1000,200,250.0,96735,0,59,11,S08_1test_T059
4379,8,1test,1,left_hand,1,21939,21939,87.756,22439,89.756,4.0,500,74296,22189,22439,22439,23439,250,1000,200,250.0,96735,0,60,12,S08_1test_T060
4380,8,1test,1,left_hand,1,23911,23911,95.644,24411,97.644,4.0,500,72324,24161,24411,24411,25411,250,1000,200,250.0,96735,0,61,13,S08_1test_T061
4381,8,1test,1,tongue,4,25855,25855,103.42,26355,105.42,4.0,500,70380,26105,26355,26355,27355,250,1000,200,250.0,96735,0,62,14,S08_1test_T062
4382,8,1test,1,right_hand,2,27822,27822,111.288,28322,113.288,4.0,500,68413,28072,28322,28322,29322,250,1000,200,250.0,96735,0,63,15,S08_1test_T063
4383,8,1test,1,right_hand,2,29942,29942,119.768,30442,121.768,4.0,500,66293,30192,30442,30442,31442,250,1000,200,250.0,96735,0,64,16,S08_1test_T064
4384,8,1test,1,left_hand,1,31950,31950,127.8,32450,129.8,4.0,500,64285,32200,32450,32450,33450,250,1000,200,250.0,96735,0,65,17,S08_1test_T065
4385,8,1test,1,left_hand,1,34016,34016,136.064,34516,138.064,4.0,500,62219,34266,34516,34516,35516,250,1000,200,250.0,96735,0,66,18,S08_1test_T066
4386,8,1test,1,feet,3,36052,36052,144.208,36552,146.208,4.0,500,60183,36302,36552,36552,37552,250,1000,200,250.0,96735,0,67,19,S08_1test_T067
4387,8,1test,1,left_hand,1,38118,38118,152.472,38618,154.472,4.0,500,58117,38368,38618,38618,39618,250,1000,200,250.0,96735,0,68,20,S08_1test_T068
4388,8,1test,1,right_hand,2,40188,40188,160.752,40688,162.752,4.0,500,56047,40438,40688,40688,41688,250,1000,200,250.0,96735,0,69,21,S08_1test_T069
4389,8,1test,1,tongue,4,42268,42268,169.072,42768,171.072,4.0,500,53967,42518,42768,42768,43768,250,1000,200,250.0,96735,0,70,22,S08_1test_T070
4390,8,1test,1,tongue,4,44180,44180,176.72,44680,178.72,4.0,500,52055,44430,44680,44680,45680,250,1000,200,250.0,96735,0,71,23,S08_1test_T071
4391,8,1test,1,feet,3,46211,46211,184.844,46711,186.844,4.0,500,50024,46461,46711,46711,47711,250,1000,200,250.0,96735,0,72,24,S08_1test_T072
4392,8,1test,1,left_hand,1,48164,48164,192.656,48664,194.656,4.0,500,48071,48414,48664,48664,49664,250,1000,200,250.0,96735,0,73,25,S08_1test_T073
4393,8,1test,1,tongue,4,50125,50125,200.5,50625,202.5,4.0,500,46110,50375,50625,50625,51625,250,1000,200,250.0,96735,0,74,26,S08_1test_T074
4394,8,1test,1,tongue,4,52229,52229,208.916,52729,210.916,4.0,500,44006,52479,52729,52729,53729,250,1000,200,250.0,96735,0,75,27,S08_1test_T075
4395,8,1test,1,right_hand,2,54233,54233,216.932,54733,218.932,4.0,500,42002,54483,54733,54733,55733,250,1000,200,250.0,96735,0,76,28,S08_1test_T076
4396,8,1test,1,tongue,4,56208,56208,224.832,56708,226.832,4.0,500,40027,56458,56708,56708,57708,250,1000,200,250.0,96735,0,77,29,S08_1test_T077
4397,8,1test,1,tongue,4,58234,58234,232.936,58734,234.936,4.0,500,38001,58484,58734,58734,59734,250,1000,200,250.0,96735,0,78,30,S08_1test_T078
4398,8,1test,1,right_hand,2,60305,60305,241.22,60805,243.22,4.0,500,35930,60555,60805,60805,61805,250,1000,200,250.0,96735,0,79,31,S08_1test_T079
4399,8,1test,1,left_hand,1,62412,62412,249.648,62912,251.648,4.0,500,33823,62662,62912,62912,63912,250,1000,200,250.0,96735,0,80,32,S08_1test_T080
4400,8,1test,1,right_hand,2,64504,64504,258.016,65004,260.016,4.0,500,31731,64754,65004,65004,66004,250,1000,200,250.0,96735,0,81,33,S08_1test_T081
4401,8,1test,1,feet,3,66595,66595,266.38,67095,268.38,4.0,500,29640,66845,67095,67095,68095,250,1000,200,250.0,96735,0,82,34,S08_1test_T082
4402,8,1test,1,feet,3,68638,68638,274.552,69138,276.552,4.0,500,27597,68888,69138,69138,70138,250,1000,200,250.0,96735,0,83,35,S08_1test_T083
4403,8,1test,1,feet,3,70702,70702,282.808,71202,284.808,4.0,500,25533,70952,71202,71202,72202,250,1000,200,250.0,96735,0,84,36,S08_1test_T084
4404,8,1test,1,tongue,4,72722,72722,290.888,73222,292.888,4.0,500,23513,72972,73222,73222,74222,250,1000,200,250.0,96735,0,85,37,S08_1test_T085
4405,8,1test,1,feet,3,74694,74694,298.776,75194,300.776,4.0,500,21541,74944,75194,75194,76194,250,1000,200,250.0,96735,0,86,38,S08_1test_T086
4406,8,1test,1,left_hand,1,76657,76657,306.628,77157,308.628,4.0,500,19578,76907,77157,77157,78157,250,1000,200,250.0,96735,0,87,39,S08_1test_T087
4407,8,1test,1,tongue,4,78582,78582,314.328,79082,316.328,4.0,500,17653,78832,79082,79082,80082,250,1000,200,250.0,96735,0,88,40,S08_1test_T088
4408,8,1test,1,right_hand,2,80663,80663,322.652,81163,324.652,4.0,500,15572,80913,81163,81163,82163,250,1000,200,250.0,96735,0,89,41,S08_1test_T089
4409,8,1test,1,feet,3,82641,82641,330.564,83141,332.564,4.0,500,13594,82891,83141,83141,84141,250,1000,200,250.0,96735,0,90,42,S08_1test_T090
4410,8,1test,1,right_hand,2,84631,84631,338.524,85131,340.524,4.0,500,11604,84881,85131,85131,86131,250,1000,200,250.0,96735,0,91,43,S08_1test_T091
4411,8,1test,1,feet,3,86750,86750,347.0,87250,349.0,4.0,500,9485,87000,87250,87250,88250,250,1000,200,250.0,96735,0,92,44,S08_1test_T092
4412,8,1test,1,tongue,4,88656,88656,354.624,89156,356.624,4.0,500,7579,88906,89156,89156,90156,250,1000,200,250.0,96735,0,93,45,S08_1test_T093
4413,8,1test,1,right_hand,2,90584,90584,362.336,91084,364.336,4.0,500,5651,90834,91084,91084,92084,250,1000,200,250.0,96735,0,94,46,S08_1test_T094
4414,8,1test,1,feet,3,92698,92698,370.792,93198,372.792,4.0,500,3537,92948,93198,93198,94198,250,1000,200,250.0,96735,0,95,47,S08_1test_T095
4415,8,1test,1,left_hand,1,94757,94757,379.028,95257,381.028,4.0,500,1478,95007,95257,95257,96257,250,1000,200,250.0,96735,0,96,48,S08_1test_T096
4416,8,1test,2,left_hand,1,250,250,1.0,750,3.0,4.0,500,95985,500,750,750,1750,250,1000,200,250.0,96735,0,97,1,S08_1test_T097
4417,8,1test,2,left_hand,1,2253,2253,9.012,2753,11.012,4.0,500,93982,2503,2753,2753,3753,250,1000,200,250.0,96735,0,98,2,S08_1test_T098
4418,8,1test,2,tongue,4,4171,4171,16.684,4671,18.684,4.0,500,92064,4421,4671,4671,5671,250,1000,200,250.0,96735,0,99,3,S08_1test_T099
4419,8,1test,2,right_hand,2,6123,6123,24.492,6623,26.492,4.0,500,90112,6373,6623,6623,7623,250,1000,200,250.0,96735,0,100,4,S08_1test_T100
4420,8,1test,2,left_hand,1,8131,8131,32.524,8631,34.524,4.0,500,88104,8381,8631,8631,9631,250,1000,200,250.0,96735,0,101,5,S08_1test_T101
4421,8,1test,2,feet,3,10242,10242,40.968,10742,42.968,4.0,500,85993,10492,10742,10742,11742,250,1000,200,250.0,96735,0,102,6,S08_1test_T102
4422,8,1test,2,left_hand,1,12159,12159,48.636,12659,50.636,4.0,500,84076,12409,12659,12659,13659,250,1000,200,250.0,96735,0,103,7,S08_1test_T103
4423,8,1test,2,feet,3,14209,14209,56.836,14709,58.836,4.0,500,82026,14459,14709,14709,15709,250,1000,200,250.0,96735,0,104,8,S08_1test_T104
4424,8,1test,2,right_hand,2,16140,16140,64.56,16640,66.56,4.0,500,80095,16390,16640,16640,17640,250,1000,200,250.0,96735,0,105,9,S08_1test_T105
4425,8,1test,2,tongue,4,18138,18138,72.552,18638,74.552,4.0,500,78097,18388,18638,18638,19638,250,1000,200,250.0,96735,0,106,10,S08_1test_T106
4426,8,1test,2,left_hand,1,20044,20044,80.176,20544,82.176,4.0,500,76191,20294,20544,20544,21544,250,1000,200,250.0,96735,0,107,11,S08_1test_T107
4427,8,1test,2,feet,3,21939,21939,87.756,22439,89.756,4.0,500,74296,22189,22439,22439,23439,250,1000,200,250.0,96735,0,108,12,S08_1test_T108
4428,8,1test,2,feet,3,23911,23911,95.644,24411,97.644,4.0,500,72324,24161,24411,24411,25411,250,1000,200,250.0,96735,0,109,13,S08_1test_T109
4429,8,1test,2,left_hand,1,25855,25855,103.42,26355,105.42,4.0,500,70380,26105,26355,26355,27355,250,1000,200,250.0,96735,0,110,14,S08_1test_T110
4430,8,1test,2,feet,3,27822,27822,111.288,28322,113.288,4.0,500,68413,28072,28322,28322,29322,250,1000,200,250.0,96735,0,111,15,S08_1test_T111
4431,8,1test,2,right_hand,2,29942,29942,119.768,30442,121.768,4.0,500,66293,30192,30442,30442,31442,250,1000,200,250.0,96735,0,112,16,S08_1test_T112
4432,8,1test,2,tongue,4,31950,31950,127.8,32450,129.8,4.0,500,64285,32200,32450,32450,33450,250,1000,200,250.0,96735,0,113,17,S08_1test_T113
4433,8,1test,2,tongue,4,34016,34016,136.064,34516,138.064,4.0,500,62219,34266,34516,34516,35516,250,1000,200,250.0,96735,0,114,18,S08_1test_T114
4434,8,1test,2,tongue,4,36052,36052,144.208,36552,146.208,4.0,500,60183,36302,36552,36552,37552,250,1000,200,250.0,96735,0,115,19,S08_1test_T115
4435,8,1test,2,feet,3,38118,38118,152.472,38618,154.472,4.0,500,58117,38368,38618,38618,39618,250,1000,200,250.0,96735,0,116,20,S08_1test_T116
4436,8,1test,2,left_hand,1,40188,40188,160.752,40688,162.752,4.0,500,56047,40438,40688,40688,41688,250,1000,200,250.0,96735,0,117,21,S08_1test_T117
4437,8,1test,2,tongue,4,42268,42268,169.072,42768,171.072,4.0,500,53967,42518,42768,42768,43768,250,1000,200,250.0,96735,0,118,22,S08_1test_T118
4438,8,1test,2,right_hand,2,44180,44180,176.72,44680,178.72,4.0,500,52055,44430,44680,44680,45680,250,1000,200,250.0,96735,0,119,23,S08_1test_T119
4439,8,1test,2,tongue,4,46211,46211,184.844,46711,186.844,4.0,500,50024,46461,46711,46711,47711,250,1000,200,250.0,96735,0,120,24,S08_1test_T120
4440,8,1test,2,right_hand,2,48164,48164,192.656,48664,194.656,4.0,500,48071,48414,48664,48664,49664,250,1000,200,250.0,96735,0,121,25,S08_1test_T121
4441,8,1test,2,left_hand,1,50125,50125,200.5,50625,202.5,4.0,500,46110,50375,50625,50625,51625,250,1000,200,250.0,96735,0,122,26,S08_1test_T122
4442,8,1test,2,feet,3,52229,52229,208.916,52729,210.916,4.0,500,44006,52479,52729,52729,53729,250,1000,200,250.0,96735,0,123,27,S08_1test_T123
4443,8,1test,2,right_hand,2,54233,54233,216.932,54733,218.932,4.0,500,42002,54483,54733,54733,55733,250,1000,200,250.0,96735,0,124,28,S08_1test_T124
4444,8,1test,2,left_hand,1,56208,56208,224.832,56708,226.832,4.0,500,40027,56458,56708,56708,57708,250,1000,200,250.0,96735,0,125,29,S08_1test_T125
4445,8,1test,2,feet,3,58234,58234,232.936,58734,234.936,4.0,500,38001,58484,58734,58734,59734,250,1000,200,250.0,96735,0,126,30,S08_1test_T126
4446,8,1test,2,feet,3,60305,60305,241.22,60805,243.22,4.0,500,35930,60555,60805,60805,61805,250,1000,200,250.0,96735,0,127,31,S08_1test_T127
4447,8,1test,2,left_hand,1,62412,62412,249.648,62912,251.648,4.0,500,33823,62662,62912,62912,63912,250,1000,200,250.0,96735,0,128,32,S08_1test_T128
4448,8,1test,2,feet,3,64504,64504,258.016,65004,260.016,4.0,500,31731,64754,65004,65004,66004,250,1000,200,250.0,96735,0,129,33,S08_1test_T129
4449,8,1test,2,tongue,4,66595,66595,266.38,67095,268.38,4.0,500,29640,66845,67095,67095,68095,250,1000,200,250.0,96735,0,130,34,S08_1test_T130
4450,8,1test,2,tongue,4,68638,68638,274.552,69138,276.552,4.0,500,27597,68888,69138,69138,70138,250,1000,200,250.0,96735,0,131,35,S08_1test_T131
4451,8,1test,2,right_hand,2,70702,70702,282.808,71202,284.808,4.0,500,25533,70952,71202,71202,72202,250,1000,200,250.0,96735,0,132,36,S08_1test_T132
4452,8,1test,2,left_hand,1,72722,72722,290.888,73222,292.888,4.0,500,23513,72972,73222,73222,74222,250,1000,200,250.0,96735,0,133,37,S08_1test_T133
4453,8,1test,2,right_hand,2,74694,74694,298.776,75194,300.776,4.0,500,21541,74944,75194,75194,76194,250,1000,200,250.0,96735,0,134,38,S08_1test_T134
4454,8,1test,2,tongue,4,76657,76657,306.628,77157,308.628,4.0,500,19578,76907,77157,77157,78157,250,1000,200,250.0,96735,0,135,39,S08_1test_T135
4455,8,1test,2,right_hand,2,78582,78582,314.328,79082,316.328,4.0,500,17653,78832,79082,79082,80082,250,1000,200,250.0,96735,0,136,40,S08_1test_T136
4456,8,1test,2,tongue,4,80663,80663,322.652,81163,324.652,4.0,500,15572,80913,81163,81163,82163,250,1000,200,250.0,96735,0,137,41,S08_1test_T137
4457,8,1test,2,feet,3,82641,82641,330.564,83141,332.564,4.0,500,13594,82891,83141,83141,84141,250,1000,200,250.0,96735,0,138,42,S08_1test_T138
4458,8,1test,2,right_hand,2,84631,84631,338.524,85131,340.524,4.0,500,11604,84881,85131,85131,86131,250,1000,200,250.0,96735,0,139,43,S08_1test_T139
4459,8,1test,2,right_hand,2,86750,86750,347.0,87250,349.0,4.0,500,9485,87000,87250,87250,88250,250,1000,200,250.0,96735,0,140,44,S08_1test_T140
4460,8,1test,2,right_hand,2,88656,88656,354.624,89156,356.624,4.0,500,7579,88906,89156,89156,90156,250,1000,200,250.0,96735,0,141,45,S08_1test_T141
4461,8,1test,2,feet,3,90584,90584,362.336,91084,364.336,4.0,500,5651,90834,91084,91084,92084,250,1000,200,250.0,96735,0,142,46,S08_1test_T142
4462,8,1test,2,tongue,4,92698,92698,370.792,93198,372.792,4.0,500,3537,92948,93198,93198,94198,250,1000,200,250.0,96735,0,143,47,S08_1test_T143
4463,8,1test,2,left_hand,1,94757,94757,379.028,95257,381.028,4.0,500,1478,95007,95257,95257,96257,250,1000,200,250.0,96735,0,144,48,S08_1test_T144
4464,8,1test,3,right_hand,2,250,250,1.0,750,3.0,4.0,500,95985,500,750,750,1750,250,1000,200,250.0,96735,0,145,1,S08_1test_T145
4465,8,1test,3,tongue,4,2253,2253,9.012,2753,11.012,4.0,500,93982,2503,2753,2753,3753,250,1000,200,250.0,96735,0,146,2,S08_1test_T146
4466,8,1test,3,left_hand,1,4171,4171,16.684,4671,18.684,4.0,500,92064,4421,4671,4671,5671,250,1000,200,250.0,96735,0,147,3,S08_1test_T147
4467,8,1test,3,feet,3,6123,6123,24.492,6623,26.492,4.0,500,90112,6373,6623,6623,7623,250,1000,200,250.0,96735,0,148,4,S08_1test_T148
4468,8,1test,3,feet,3,8131,8131,32.524,8631,34.524,4.0,500,88104,8381,8631,8631,9631,250,1000,200,250.0,96735,0,149,5,S08_1test_T149
4469,8,1test,3,tongue,4,10242,10242,40.968,10742,42.968,4.0,500,85993,10492,10742,10742,11742,250,1000,200,250.0,96735,0,150,6,S08_1test_T150
4470,8,1test,3,left_hand,1,12159,12159,48.636,12659,50.636,4.0,500,84076,12409,12659,12659,13659,250,1000,200,250.0,96735,0,151,7,S08_1test_T151
4471,8,1test,3,left_hand,1,14209,14209,56.836,14709,58.836,4.0,500,82026,14459,14709,14709,15709,250,1000,200,250.0,96735,0,152,8,S08_1test_T152
4472,8,1test,3,feet,3,16140,16140,64.56,16640,66.56,4.0,500,80095,16390,16640,16640,17640,250,1000,200,250.0,96735,0,153,9,S08_1test_T153
4473,8,1test,3,right_hand,2,18138,18138,72.552,18638,74.552,4.0,500,78097,18388,18638,18638,19638,250,1000,200,250.0,96735,0,154,10,S08_1test_T154
4474,8,1test,3,tongue,4,20044,20044,80.176,20544,82.176,4.0,500,76191,20294,20544,20544,21544,250,1000,200,250.0,96735,0,155,11,S08_1test_T155
4475,8,1test,3,tongue,4,21939,21939,87.756,22439,89.756,4.0,500,74296,22189,22439,22439,23439,250,1000,200,250.0,96735,0,156,12,S08_1test_T156
4476,8,1test,3,tongue,4,23911,23911,95.644,24411,97.644,4.0,500,72324,24161,24411,24411,25411,250,1000,200,250.0,96735,0,157,13,S08_1test_T157
4477,8,1test,3,right_hand,2,25855,25855,103.42,26355,105.42,4.0,500,70380,26105,26355,26355,27355,250,1000,200,250.0,96735,0,158,14,S08_1test_T158
4478,8,1test,3,left_hand,1,27822,27822,111.288,28322,113.288,4.0,500,68413,28072,28322,28322,29322,250,1000,200,250.0,96735,0,159,15,S08_1test_T159
4479,8,1test,3,feet,3,29942,29942,119.768,30442,121.768,4.0,500,66293,30192,30442,30442,31442,250,1000,200,250.0,96735,0,160,16,S08_1test_T160
4480,8,1test,3,right_hand,2,31950,31950,127.8,32450,129.8,4.0,500,64285,32200,32450,32450,33450,250,1000,200,250.0,96735,0,161,17,S08_1test_T161
4481,8,1test,3,tongue,4,34016,34016,136.064,34516,138.064,4.0,500,62219,34266,34516,34516,35516,250,1000,200,250.0,96735,0,162,18,S08_1test_T162
4482,8,1test,3,left_hand,1,36052,36052,144.208,36552,146.208,4.0,500,60183,36302,36552,36552,37552,250,1000,200,250.0,96735,0,163,19,S08_1test_T163
4483,8,1test,3,tongue,4,38118,38118,152.472,38618,154.472,4.0,500,58117,38368,38618,38618,39618,250,1000,200,250.0,96735,0,164,20,S08_1test_T164
4484,8,1test,3,feet,3,40188,40188,160.752,40688,162.752,4.0,500,56047,40438,40688,40688,41688,250,1000,200,250.0,96735,0,165,21,S08_1test_T165
4485,8,1test,3,right_hand,2,42268,42268,169.072,42768,171.072,4.0,500,53967,42518,42768,42768,43768,250,1000,200,250.0,96735,0,166,22,S08_1test_T166
4486,8,1test,3,tongue,4,44180,44180,176.72,44680,178.72,4.0,500,52055,44430,44680,44680,45680,250,1000,200,250.0,96735,0,167,23,S08_1test_T167
4487,8,1test,3,tongue,4,46211,46211,184.844,46711,186.844,4.0,500,50024,46461,46711,46711,47711,250,1000,200,250.0,96735,0,168,24,S08_1test_T168
4488,8,1test,3,left_hand,1,48164,48164,192.656,48664,194.656,4.0,500,48071,48414,48664,48664,49664,250,1000,200,250.0,96735,0,169,25,S08_1test_T169
4489,8,1test,3,right_hand,2,50125,50125,200.5,50625,202.5,4.0,500,46110,50375,50625,50625,51625,250,1000,200,250.0,96735,0,170,26,S08_1test_T170
4490,8,1test,3,right_hand,2,52229,52229,208.916,52729,210.916,4.0,500,44006,52479,52729,52729,53729,250,1000,200,250.0,96735,0,171,27,S08_1test_T171
4491,8,1test,3,feet,3,54233,54233,216.932,54733,218.932,4.0,500,42002,54483,54733,54733,55733,250,1000,200,250.0,96735,0,172,28,S08_1test_T172
4492,8,1test,3,tongue,4,56208,56208,224.832,56708,226.832,4.0,500,40027,56458,56708,56708,57708,250,1000,200,250.0,96735,0,173,29,S08_1test_T173
4493,8,1test,3,right_hand,2,58234,58234,232.936,58734,234.936,4.0,500,38001,58484,58734,58734,59734,250,1000,200,250.0,96735,0,174,30,S08_1test_T174
4494,8,1test,3,left_hand,1,60305,60305,241.22,60805,243.22,4.0,500,35930,60555,60805,60805,61805,250,1000,200,250.0,96735,0,175,31,S08_1test_T175
4495,8,1test,3,left_hand,1,62412,62412,249.648,62912,251.648,4.0,500,33823,62662,62912,62912,63912,250,1000,200,250.0,96735,0,176,32,S08_1test_T176
4496,8,1test,3,tongue,4,64504,64504,258.016,65004,260.016,4.0,500,31731,64754,65004,65004,66004,250,1000,200,250.0,96735,0,177,33,S08_1test_T177
4497,8,1test,3,right_hand,2,66595,66595,266.38,67095,268.38,4.0,500,29640,66845,67095,67095,68095,250,1000,200,250.0,96735,0,178,34,S08_1test_T178
4498,8,1test,3,left_hand,1,68638,68638,274.552,69138,276.552,4.0,500,27597,68888,69138,69138,70138,250,1000,200,250.0,96735,0,179,35,S08_1test_T179
4499,8,1test,3,feet,3,70702,70702,282.808,71202,284.808,4.0,500,25533,70952,71202,71202,72202,250,1000,200,250.0,96735,0,180,36,S08_1test_T180
4500,8,1test,3,right_hand,2,72722,72722,290.888,73222,292.888,4.0,500,23513,72972,73222,73222,74222,250,1000,200,250.0,96735,0,181,37,S08_1test_T181
4501,8,1test,3,right_hand,2,74694,74694,298.776,75194,300.776,4.0,500,21541,74944,75194,75194,76194,250,1000,200,250.0,96735,0,182,38,S08_1test_T182
4502,8,1test,3,feet,3,76657,76657,306.628,77157,308.628,4.0,500,19578,76907,77157,77157,78157,250,1000,200,250.0,96735,0,183,39,S08_1test_T183
4503,8,1test,3,left_hand,1,78582,78582,314.328,79082,316.328,4.0,500,17653,78832,79082,79082,80082,250,1000,200,250.0,96735,0,184,40,S08_1test_T184
4504,8,1test,3,tongue,4,80663,80663,322.652,81163,324.652,4.0,500,15572,80913,81163,81163,82163,250,1000,200,250.0,96735,0,185,41,S08_1test_T185
4505,8,1test,3,feet,3,82641,82641,330.564,83141,332.564,4.0,500,13594,82891,83141,83141,84141,250,1000,200,250.0,96735,0,186,42,S08_1test_T186
4506,8,1test,3,feet,3,84631,84631,338.524,85131,340.524,4.0,500,11604,84881,85131,85131,86131,250,1000,200,250.0,96735,0,187,43,S08_1test_T187
4507,8,1test,3,feet,3,86750,86750,347.0,87250,349.0,4.0,500,9485,87000,87250,87250,88250,250,1000,200,250.0,96735,0,188,44,S08_1test_T188
4508,8,1test,3,feet,3,88656,88656,354.624,89156,356.624,4.0,500,7579,88906,89156,89156,90156,250,1000,200,250.0,96735,0,189,45,S08_1test_T189
4509,8,1test,3,left_hand,1,90584,90584,362.336,91084,364.336,4.0,500,5651,90834,91084,91084,92084,250,1000,200,250.0,96735,0,190,46,S08_1test_T190
4510,8,1test,3,right_hand,2,92698,92698,370.792,93198,372.792,4.0,500,3537,92948,93198,93198,94198,250,1000,200,250.0,96735,0,191,47,S08_1test_T191
4511,8,1test,3,left_hand,1,94757,94757,379.028,95257,381.028,4.0,500,1478,95007,95257,95257,96257,250,1000,200,250.0,96735,0,192,48,S08_1test_T192
4512,8,1test,4,right_hand,2,250,250,1.0,750,3.0,4.0,500,95985,500,750,750,1750,250,1000,200,250.0,96735,0,193,1,S08_1test_T193
4513,8,1test,4,left_hand,1,2253,2253,9.012,2753,11.012,4.0,500,93982,2503,2753,2753,3753,250,1000,200,250.0,96735,0,194,2,S08_1test_T194
4514,8,1test,4,left_hand,1,4171,4171,16.684,4671,18.684,4.0,500,92064,4421,4671,4671,5671,250,1000,200,250.0,96735,0,195,3,S08_1test_T195
